technology_id,universe,date,cohort,spy,sector,nasdaq,gold,oil
134,all,2023-05-24,87.6,100.45,92.28,110.38,100.15,97.48
134,all,2023-05-31,90.12,102.1,87.78,115.82,100.36,90.01
134,all,2023-06-07,100.24,104.23,94.13,116.1,99.16,96.07
134,all,2023-06-14,110.51,106.83,91.81,121.78,99.43,91.79
134,all,2023-06-21,111.95,106.68,91.32,120.62,98.8,96.56
134,all,2023-06-28,108.71,107.03,92.19,121.5,97.58,92.81
134,all,2023-07-05,118.06,108.68,93.55,123.41,97.89,95.95
134,all,2023-07-12,117.69,109.39,97.1,124.26,100.12,100.76
134,all,2023-07-19,121.09,111.64,95.49,128.53,101.1,100.49
134,all,2023-07-26,109.72,111.72,99.6,125.82,100.9,104.9
134,all,2023-08-02,105.65,110.4,99.36,124.78,98.86,106.12
134,all,2023-08-09,100.84,109.33,102.38,122.62,97.86,111.49
134,all,2023-08-16,94.04,107.83,100.48,120.83,96.64,105.95
134,all,2023-08-23,98.94,108.66,101.0,123.02,97.92,105.94
134,all,2023-08-30,105.66,110.62,102.74,125.6,99.26,109.35
134,all,2023-09-06,102.75,109.44,105.52,124.9,97.89,116.57
134,all,2023-09-13,107.17,109.51,106.7,124.72,97.47,118.29
134,all,2023-09-20,103.06,107.96,105.29,121.67,98.72,118.97
134,all,2023-09-27,94.89,104.86,107.33,118.5,95.83,123.07
134,all,2023-10-04,99.84,104.52,99.88,120.07,93.1,112.22
134,all,2023-10-11,101.47,107.39,101.99,123.9,95.66,112.34
134,all,2023-10-18,93.78,105.89,107.11,121.28,99.56,118.53
134,all,2023-10-25,82.35,102.77,101.79,116.93,101.13,116.48
134,all,2023-11-01,78.31,104.03,98.99,119.14,101.01,110.97
134,all,2023-11-08,82.15,107.62,96.38,124.48,99.5,104.2
134,all,2023-11-15,89.4,110.68,98.54,128.71,99.98,105.91
134,all,2023-11-22,86.82,111.99,98.52,130.19,101.59,106.31
134,all,2023-11-29,88.99,111.89,97.86,130.11,104.33,107.66
134,all,2023-12-06,86.78,111.93,95.41,128.52,103.4,96.14
134,all,2023-12-13,90.59,115.8,95.9,134.76,103.28,96.99
134,all,2023-12-20,93.26,115.72,99.25,134.8,103.54,102.12
134,all,2023-12-27,98.4,117.76,100.34,137.69,106.01,102.32
134,all,2024-01-03,90.45,115.85,101.27,133.29,104.11,101.23
134,all,2024-01-10,87.93,117.77,95.9,136.69,103.21,98.81
134,all,2024-01-17,80.7,116.72,94.12,136.26,102.3,100.86
134,all,2024-01-24,78.75,119.95,96.18,142.49,102.6,104.72
134,all,2024-01-31,71.86,119.33,98.09,139.52,103.73,105.29
134,all,2024-02-07,72.0,123.09,98.49,144.55,103.76,103.06
134,all,2024-02-14,72.19,123.21,97.96,144.96,101.51,106.22
134,all,2024-02-21,74.6,122.87,101.58,142.41,103.2,108.67
134,all,2024-02-28,78.98,125.11,100.8,145.65,103.67,109.29
134,all,2024-03-06,69.75,125.97,102.45,146.82,109.43,110.36
134,all,2024-03-13,68.9,127.51,106.26,147.31,110.74,111.48
134,all,2024-03-20,70.44,129.02,109.12,148.69,111.29,114.68
134,all,2024-03-27,72.36,129.69,110.72,149.04,111.8,115.07
134,all,2024-04-03,69.21,128.76,115.11,148.13,117.1,120.62
134,all,2024-04-10,69.93,127.45,115.93,146.88,118.68,121.87
134,all,2024-04-17,63.09,124.08,111.59,142.68,120.87,117.15
134,all,2024-04-24,65.09,125.29,114.03,142.9,118.15,118.23
134,all,2024-05-01,70.67,124.03,109.1,141.23,117.68,112.72
134,all,2024-05-08,71.24,128.21,110.37,147.44,117.56,112.99
134,all,2024-05-15,70.53,131.33,111.33,151.75,121.59,112.65
134,all,2024-05-22,72.02,131.34,109.16,152.69,121.16,111.15
134,all,2024-05-29,70.41,130.42,107.5,152.93,118.98,113.67
134,all,2024-06-05,69.23,132.54,106.55,155.31,119.9,106.73
134,all,2024-06-12,68.8,134.2,106.12,158.87,118.19,112.8
134,all,2024-06-20,66.7,135.6,107.01,161.32,120.09,117.89
134,all,2024-06-27,71.51,135.88,108.5,161.62,118.34,118.65
134,all,2024-07-05,86.79,137.94,107.67,166.5,121.61,120.71
134,all,2024-07-12,85.8,139.27,108.17,166.05,122.81,119.14
134,all,2024-07-19,82.29,136.53,110.38,159.48,122.05,115.8
134,all,2024-07-26,77.06,135.4,110.17,155.37,121.45,112.99
134,all,2024-08-02,72.69,132.53,105.64,150.59,124.04,108.95
134,all,2024-08-09,69.63,132.55,106.84,151.15,123.61,113.15
134,all,2024-08-16,73.66,137.85,108.11,159.41,127.7,113.3
134,all,2024-08-23,76.8,139.8,108.01,161.08,127.72,112.16
134,all,2024-08-30,75.04,140.18,109.08,159.83,127.31,110.36
134,all,2024-09-06,71.74,134.38,102.78,150.57,126.95,102.33
134,all,2024-09-13,79.08,139.77,102.28,159.52,131.38,103.68
134,all,2024-09-20,81.02,141.75,106.07,161.9,133.32,108.25
134,all,2024-09-27,88.93,142.56,105.05,163.58,134.87,104.32
134,all,2024-10-04,87.14,142.93,112.27,163.77,134.86,113.35
134,all,2024-10-11,78.23,144.58,111.82,165.8,135.12,115.04
134,all,2024-10-18,77.81,145.83,108.85,166.17,138.31,105.97
134,all,2024-10-25,90.88,144.45,108.16,166.46,139.44,110.2
134,all,2024-11-01,86.15,142.45,106.06,163.8,138.97,106.92
134,all,2024-11-08,106.53,149.22,112.95,172.78,136.49,108.57
134,all,2024-11-15,106.87,146.12,114.14,166.88,130.23,103.55
134,all,2024-11-22,116.51,148.55,117.2,169.97,137.52,110.23
134,all,2024-11-29,114.35,150.31,115.1,171.3,135.18,106.31
134,all,2024-12-06,126.01,151.62,109.67,176.93,133.73,104.28
134,all,2024-12-13,138.04,150.72,107.5,178.29,134.47,110.17
134,all,2024-12-20,131.93,147.96,101.38,174.3,133.26,108.52
134,all,2024-12-27,134.79,148.93,102.74,175.89,132.88,109.63
134,all,2025-01-03,128.85,148.16,106.27,174.55,134.03,115.68
134,all,2025-01-10,124.3,145.3,107.39,170.72,136.63,119.71
134,all,2025-01-17,135.02,149.57,114.16,175.62,137.21,122.51
134,all,2025-01-24,127.96,152.17,110.94,178.27,140.72,118.17
134,all,2025-01-31,126.6,150.63,106.48,175.8,142.32,115.83
134,all,2025-02-07,113.53,150.37,107.6,176.01,145.26,112.62
134,all,2025-02-14,112.62,152.61,109.43,181.14,146.58,112.56
134,all,2025-02-21,107.65,150.16,110.48,177.08,149.03,111.86
134,all,2025-02-28,94.55,148.72,110.56,171.05,144.92,111.67
134,all,2025-03-07,85.92,144.15,106.22,165.54,147.73,107.02
134,all,2025-03-14,82.45,140.87,109.05,161.45,151.51,107.3
134,all,2025-03-21,82.52,141.59,112.41,161.85,153.29,109.55
134,all,2025-03-28,85.64,139.5,113.17,158.08,156.36,111.0
134,all,2025-04-04,76.53,126.85,96.44,142.48,153.97,100.83
134,all,2025-04-11,79.75,134.05,96.6,153.18,164.0,98.66
134,all,2025-04-21,72.26,129.01,97.18,146.0,173.72,101.87
134,all,2025-04-28,89.34,138.29,101.59,159.25,170.13,100.59
134,all,2025-05-05,87.68,141.47,98.57,163.81,168.92,92.59
134,all,2025-05-12,98.84,146.36,103.56,171.2,164.14,100.36
134,all,2025-05-19,104.96,149.34,103.31,175.97,164.05,101.71
134,all,2025-05-27,110.61,148.41,101.26,175.7,167.61,99.88
134,all,2025-06-03,105.16,149.65,102.34,177.75,170.04,103.76
134,all,2025-06-10,101.44,151.4,104.15,180.08,168.83,106.29
134,all,2025-06-17,98.02,150.01,108.56,178.35,171.71,122.18
134,all,2025-06-24,104.75,152.78,104.81,182.16,168.54,108.37
134,all,2025-07-01,94.29,155.52,105.49,184.6,169.29,109.75
134,all,2025-07-08,94.81,156.2,109.26,186.4,167.42,114.25
134,all,2025-07-15,98.35,156.65,107.24,187.88,168.84,111.73
134,all,2025-07-22,106.63,158.34,105.5,189.41,174.0,111.86
134,all,2025-07-29,101.51,159.95,109.8,191.44,168.57,118.47
134,all,2025-08-05,97.46,158.12,105.55,189.08,171.28,111.37
134,all,2025-08-12,108.08,161.82,104.5,195.75,169.69,108.3
134,all,2025-08-19,105.37,161.1,105.02,192.12,168.04,107.33
134,all,2025-08-26,111.71,162.45,108.91,193.24,171.78,109.93
134,all,2025-09-02,105.2,161.22,111.74,190.89,179.22,113.95
134,all,2025-09-09,108.79,163.75,108.11,195.91,183.88,108.95
134,all,2025-09-16,130.96,166.18,110.82,199.51,186.93,112.34
134,all,2025-09-23,131.98,167.45,111.02,202.11,190.71,111.42
134,all,2025-09-30,137.36,168.2,111.22,202.85,195.67,109.49
134,all,2025-10-07,135.87,168.95,111.41,204.25,201.61,108.67
134,all,2025-10-14,135.85,167.21,107.52,202.05,209.61,102.43
134,all,2025-10-21,138.64,169.49,107.92,206.57,207.65,101.35
134,all,2025-10-28,144.56,173.48,108.76,213.84,200.57,105.98
134,all,2025-11-04,138.57,170.49,108.54,209.23,199.44,106.78
134,all,2025-11-11,140.11,172.45,113.95,210.01,209.1,107.96
134,all,2025-11-18,132.72,166.66,113.36,201.48,206.06,107.63
134,all,2025-11-25,138.43,170.44,110.31,205.73,209.21,102.81
134,all,2025-12-02,141.67,172.08,112.22,210.16,213.16,104.22
134,all,2025-12-09,146.27,172.46,113.79,211.19,213.24,103.71
134,all,2025-12-16,158.99,171.41,109.08,206.69,217.92,98.23
134,all,2025-12-23,160.66,174.22,111.74,210.46,227.69,104.36
134,all,2025-12-30,151.22,173.98,112.9,209.56,219.57,103.53
134,all,2026-01-06,148.25,175.19,114.61,210.91,227.43,101.71
134,all,2026-01-13,155.6,175.69,118.02,211.86,232.09,109.09
134,all,2026-01-20,147.1,171.59,119.53,205.71,240.67,106.68
134,all,2026-01-27,154.27,176.12,124.72,213.51,262.07,112.32
134,all,2026-02-03,147.5,174.61,129.75,208.57,250.06,115.01
134,all,2026-02-10,148.02,175.27,134.54,206.86,254.53,115.84
134,all,2026-02-17,144.07,172.92,134.97,203.42,246.71,112.43
134,all,2026-02-24,147.0,174.06,138.36,205.65,261.25,119.89
134,all,2026-03-03,138.28,172.28,141.93,203.52,257.69,133.91
134,all,2026-03-10,140.49,171.49,139.62,205.61,263.04,157.16
134,all,2026-03-17,140.54,169.87,146.92,204.1,252.8,176.43
134,all,2026-03-24,138.03,165.86,153.77,197.81,222.45,170.04
134,all,2026-03-31,135.37,165.14,154.83,195.51,236.85,188.91
134,all,2026-04-07,127.35,167.39,152.05,199.37,237.69,204.99
134,all,2026-04-14,135.18,176.34,141.41,212.93,245.0,183.86
134,all,2026-04-21,142.88,178.79,141.21,218.26,236.46,190.39
134,all,2026-04-28,137.9,180.72,145.86,222.73,232.24,207.24
134,all,2026-05-05,143.03,183.79,150.26,230.88,230.24,214.03
134,all,2026-05-12,157.14,187.44,145.51,239.57,238.31,214.22
134,all,2026-05-19,142.36,186.31,154.91,237.63,226.51,227.08
134,all,2026-05-26,151.53,190.6,146.21,247.37,227.89,203.38
134,all,2026-06-02,148.28,192.88,146.49,252.75,226.76,203.79
134,all,2026-06-09,137.34,187.16,145.05,239.76,215.1,194.92
134,all,2026-06-16,142.06,190.53,139.92,247.23,218.87,171.42
134,all,2026-06-23,132.74,186.76,138.64,242.0,207.7,165.17
134,all,2026-06-30,140.74,190.11,135.2,249.72,202.77,158.02
134,all,2026-07-07,134.76,190.35,139.1,240.57,207.79,161.7
134,all,2026-07-14,132.86,191.4,144.98,244.05,204.85,178.4
134,all,2026-07-21,126.24,190.5,148.92,240.42,206.31,191.29
134,all,2026-07-28,105.53,188.61,146.56,229.06,203.32,178.87
134,all,2026-08-04,112.43,196.37,148.97,245.46,205.96,171.88
134,all,2026-08-11,115.5,196.17,155.11,243.63,220.71,189.44
134,all,2026-08-18,117.24,195.38,162.11,243.31,219.38,193.97
134,all,2026-08-25,121.01,194.99,157.99,241.01,235.63,187.28
134,all,2026-08-31,126.22,195.28,162.82,243.06,224.81,198.49
135,all,2024-02-01,100.0,100.0,100.0,100.0,100.0,100.0
135,all,2024-02-08,113.87,101.86,102.45,102.59,98.91,103.55
135,all,2024-02-15,122.85,102.62,102.14,102.99,97.51,105.46
135,all,2024-02-22,120.16,103.74,102.8,103.84,98.5,106.56
135,all,2024-02-29,123.83,103.86,103.4,104.06,99.42,106.21
135,all,2024-03-07,130.54,105.24,105.15,105.59,105.0,107.47
135,all,2024-03-14,126.86,105.26,104.3,104.09,105.22,110.47
135,all,2024-03-21,125.4,107.08,105.0,105.83,106.07,111.22
135,all,2024-03-28,123.52,107.26,104.22,105.38,108.04,113.99
135,all,2024-04-04,120.41,105.21,102.14,103.33,111.09,119.11
135,all,2024-04-11,122.42,106.22,104.48,105.71,115.44,118.07
135,all,2024-04-18,115.5,102.43,98.37,100.5,115.72,114.06
135,all,2024-04-25,111.37,103.24,98.88,100.74,113.4,116.46
135,all,2024-05-02,113.99,103.56,98.61,101.32,111.93,109.93
135,all,2024-05-09,116.77,106.66,102.47,104.68,113.94,110.79
135,all,2024-05-16,121.44,108.41,106.23,107.28,115.56,110.4
135,all,2024-05-23,119.56,107.85,106.78,107.68,113.29,107.79
135,all,2024-05-30,119.23,107.16,105.0,107.17,113.74,109.35
135,all,2024-06-06,124.0,109.63,107.64,109.98,115.24,106.07
135,all,2024-06-13,127.42,111.23,113.5,113.15,111.85,109.66
135,all,2024-06-20,128.95,112.16,114.5,114.28,114.57,114.97
135,all,2024-06-27,130.36,112.39,113.46,114.49,112.91,115.71
135,all,2024-07-05,133.64,114.1,116.74,117.95,116.03,117.72
135,all,2024-07-12,133.25,115.2,117.2,117.63,117.17,116.19
135,all,2024-07-19,125.89,112.93,110.72,112.98,116.45,112.93
135,all,2024-07-26,121.05,112.0,108.42,110.06,115.87,110.19
135,all,2024-08-02,113.9,109.62,102.62,106.68,118.34,106.25
135,all,2024-08-09,115.51,109.64,103.08,107.07,117.93,110.35
135,all,2024-08-16,124.46,114.03,110.98,112.93,121.84,110.5
135,all,2024-08-23,124.82,115.64,112.27,114.11,121.85,109.38
135,all,2024-08-30,118.96,115.96,110.45,113.22,121.47,107.63
135,all,2024-09-06,110.44,111.16,102.22,106.66,121.12,99.8
135,all,2024-09-13,122.32,115.61,110.5,113.0,125.35,101.11
135,all,2024-09-20,125.0,117.25,111.55,114.69,127.2,105.57
135,all,2024-09-27,125.31,117.92,113.04,115.88,128.68,101.74
135,all,2024-10-04,128.36,118.23,113.14,116.01,128.67,110.54
135,all,2024-10-11,134.94,119.59,115.91,117.45,128.92,112.19
135,all,2024-10-18,134.2,120.63,115.96,117.71,131.96,103.34
135,all,2024-10-25,135.85,119.48,115.65,117.92,133.04,107.47
135,all,2024-11-01,129.24,117.83,112.44,116.04,132.59,104.27
135,all,2024-11-08,145.96,123.43,119.1,122.4,130.22,105.88
135,all,2024-11-15,145.71,120.87,114.85,118.21,124.25,100.98
135,all,2024-11-22,152.73,122.88,117.31,120.41,131.21,107.5
135,all,2024-11-29,155.41,124.33,117.37,121.35,128.98,103.68
135,all,2024-12-06,170.12,125.42,120.94,125.33,127.59,101.69
135,all,2024-12-13,167.46,124.67,120.05,126.3,128.3,107.44
135,all,2024-12-20,166.58,122.39,118.49,123.47,127.15,105.83
135,all,2024-12-27,165.88,123.19,119.46,124.6,126.78,106.92
135,all,2025-01-03,168.55,122.56,118.58,123.65,127.88,112.81
135,all,2025-01-10,156.07,120.18,115.08,120.94,130.36,116.75
135,all,2025-01-17,159.95,123.72,117.76,124.41,130.91,119.47
135,all,2025-01-24,169.33,125.87,120.37,126.29,134.26,115.25
135,all,2025-01-31,167.2,124.6,116.1,124.54,135.79,112.96
135,all,2025-02-07,189.02,124.38,117.11,124.69,138.6,109.83
135,all,2025-02-14,198.64,126.23,120.71,128.32,139.85,109.77
135,all,2025-02-21,182.44,124.21,118.14,125.44,142.19,109.09
135,all,2025-02-28,162.23,123.02,113.44,121.17,138.26,108.9
135,all,2025-03-07,157.12,119.24,109.93,117.26,140.95,104.37
135,all,2025-03-14,157.89,116.52,107.61,114.37,144.55,104.65
135,all,2025-03-21,160.33,117.12,107.62,114.65,146.26,106.83
135,all,2025-03-28,151.61,115.39,103.99,111.98,149.18,108.25
135,all,2025-04-04,133.66,104.93,91.89,100.93,146.9,98.34
135,all,2025-04-11,152.01,110.88,99.95,108.51,156.47,96.22
135,all,2025-04-21,144.99,106.71,94.67,103.43,165.74,99.35
135,all,2025-04-28,172.12,114.39,104.87,112.81,162.32,98.1
135,all,2025-05-05,180.91,117.02,108.57,116.04,161.17,90.3
135,all,2025-05-12,183.4,121.06,114.73,121.27,156.6,97.87
135,all,2025-05-19,193.2,123.53,118.19,124.66,156.52,99.19
135,all,2025-05-27,191.54,122.76,117.0,124.47,159.92,97.41
135,all,2025-06-03,200.68,123.78,119.14,125.92,162.23,101.19
135,all,2025-06-10,203.98,125.24,121.37,127.57,161.08,103.66
135,all,2025-06-17,206.26,124.08,121.6,126.34,163.83,119.15
135,all,2025-06-24,210.32,126.38,124.79,129.04,160.81,105.69
135,all,2025-07-01,205.33,128.64,126.67,130.77,161.52,107.04
135,all,2025-07-08,214.06,129.2,129.35,132.05,159.74,111.42
135,all,2025-07-15,223.7,129.58,130.17,133.09,161.09,108.96
135,all,2025-07-22,224.15,130.98,130.63,134.18,166.01,109.09
135,all,2025-07-29,230.83,132.31,133.29,135.61,160.84,115.53
135,all,2025-08-05,242.62,130.79,131.29,133.94,163.42,108.61
135,all,2025-08-12,249.58,133.86,135.37,138.67,161.9,105.62
135,all,2025-08-19,226.89,133.26,132.04,136.1,160.32,104.68
135,all,2025-08-26,230.39,134.37,132.76,136.89,163.9,107.21
135,all,2025-09-02,224.84,133.35,131.13,135.22,170.99,111.13
135,all,2025-09-09,232.67,135.45,133.92,138.78,175.44,106.25
135,all,2025-09-16,241.07,137.46,137.47,141.33,178.35,109.56
135,all,2025-09-23,249.65,138.51,141.61,143.18,181.95,108.66
135,all,2025-09-30,250.13,139.13,142.44,143.69,186.69,106.78
135,all,2025-10-07,252.46,139.75,144.37,144.69,192.35,105.98
135,all,2025-10-14,249.48,138.31,142.27,143.13,199.98,99.9
135,all,2025-10-21,252.37,140.2,145.72,146.33,198.12,98.84
135,all,2025-10-28,263.85,143.49,152.6,151.49,191.37,103.36
135,all,2025-11-04,259.23,141.02,148.55,148.21,190.28,104.14
135,all,2025-11-11,257.52,142.65,148.08,148.77,199.5,105.28
135,all,2025-11-18,233.96,137.86,141.01,142.72,196.6,104.97
135,all,2025-11-25,234.68,140.98,141.74,145.73,199.61,100.26
135,all,2025-12-02,241.08,142.34,146.2,148.87,203.37,101.64
135,all,2025-12-09,252.68,142.65,149.61,149.6,203.46,101.14
135,all,2025-12-16,251.08,141.78,144.09,146.42,207.91,95.8
135,all,2025-12-23,258.8,144.11,147.74,149.09,217.24,101.78
135,all,2025-12-30,249.54,143.91,147.19,148.45,209.49,100.97
135,all,2026-01-06,249.58,144.91,148.45,149.4,216.99,99.19
135,all,2026-01-13,248.3,145.32,148.28,150.08,221.43,106.38
135,all,2026-01-20,236.0,141.93,143.58,145.72,229.63,104.04
135,all,2026-01-27,240.55,145.68,149.87,151.25,250.04,109.54
135,all,2026-02-03,230.19,144.43,143.82,147.75,238.59,112.16
135,all,2026-02-10,216.12,144.98,144.3,146.54,242.84,112.97
135,all,2026-02-17,205.95,143.04,141.19,144.1,235.39,109.64
135,all,2026-02-24,205.18,143.98,142.04,145.68,249.26,116.92
135,all,2026-03-03,215.64,142.51,139.19,144.17,245.86,130.59
135,all,2026-03-10,220.26,141.85,141.47,145.65,250.96,153.26
135,all,2026-03-17,221.82,140.51,141.25,144.58,241.2,172.06
135,all,2026-03-24,214.23,137.19,137.99,140.13,212.24,165.83
135,all,2026-03-31,207.66,136.6,134.7,138.5,225.98,184.23
135,all,2026-04-07,212.88,138.46,139.29,141.23,226.78,199.91
135,all,2026-04-14,214.32,145.86,149.94,150.84,233.75,179.31
135,all,2026-04-21,223.92,147.89,156.78,154.61,225.6,185.68
135,all,2026-04-28,224.86,149.48,159.99,157.78,221.58,202.11
135,all,2026-05-05,220.36,152.02,167.87,163.56,219.67,208.73
135,all,2026-05-12,224.26,155.05,177.57,169.71,227.37,208.92
135,all,2026-05-19,223.41,154.11,175.58,168.34,216.11,221.46
135,all,2026-05-26,225.92,157.65,187.64,175.23,217.43,198.35
135,all,2026-06-02,239.18,159.54,200.89,179.04,216.35,198.74
135,all,2026-06-09,218.2,154.81,183.22,169.85,205.23,190.1
135,all,2026-06-16,217.67,157.6,188.96,175.13,208.83,167.18
135,all,2026-06-23,200.54,154.48,186.9,171.43,198.16,161.08
135,all,2026-06-30,201.04,157.26,193.33,176.9,193.47,154.1
135,all,2026-07-07,215.47,157.45,181.82,170.42,198.25,157.7
135,all,2026-07-14,218.85,158.32,186.33,172.88,195.45,173.98
135,all,2026-07-21,215.61,157.57,183.44,170.31,196.84,186.55
135,all,2026-07-28,204.57,156.01,173.61,162.26,193.99,174.45
135,all,2026-08-04,245.25,162.43,189.65,173.88,196.5,167.63
135,all,2026-08-11,253.19,162.27,188.83,172.58,210.58,184.75
135,all,2026-08-18,248.91,161.61,188.36,172.36,209.31,189.17
135,all,2026-08-25,250.61,161.29,184.42,170.73,224.81,182.64
135,all,2026-09-01,261.7,161.53,189.25,172.18,214.5,193.57
135,direct,2024-02-01,100.0,100.0,100.0,100.0,100.0,100.0
135,direct,2024-02-08,105.88,101.86,102.45,102.59,98.91,103.55
135,direct,2024-02-15,109.75,102.62,102.14,102.99,97.51,105.46
135,direct,2024-02-22,107.38,103.74,102.8,103.84,98.5,106.56
135,direct,2024-02-29,115.44,103.86,103.4,104.06,99.42,106.21
135,direct,2024-03-07,114.64,105.24,105.15,105.59,105.0,107.47
135,direct,2024-03-14,112.3,105.26,104.3,104.09,105.22,110.47
135,direct,2024-03-21,114.3,107.08,105.0,105.83,106.07,111.22
135,direct,2024-03-28,112.25,107.26,104.22,105.38,108.04,113.99
135,direct,2024-04-04,107.86,105.21,102.14,103.33,111.09,119.11
135,direct,2024-04-11,109.99,106.22,104.48,105.71,115.44,118.07
135,direct,2024-04-18,102.24,102.43,98.37,100.5,115.72,114.06
135,direct,2024-04-25,102.69,103.24,98.88,100.74,113.4,116.46
135,direct,2024-05-02,105.84,103.56,98.61,101.32,111.93,109.93
135,direct,2024-05-09,108.97,106.66,102.47,104.68,113.94,110.79
135,direct,2024-05-16,114.03,108.41,106.23,107.28,115.56,110.4
135,direct,2024-05-23,114.42,107.85,106.78,107.68,113.29,107.79
135,direct,2024-05-30,113.41,107.16,105.0,107.17,113.74,109.35
135,direct,2024-06-06,119.13,109.63,107.64,109.98,115.24,106.07
135,direct,2024-06-13,122.35,111.23,113.5,113.15,111.85,109.66
135,direct,2024-06-20,120.51,112.16,114.5,114.28,114.57,114.97
135,direct,2024-06-27,122.02,112.39,113.46,114.49,112.91,115.71
135,direct,2024-07-05,125.67,114.1,116.74,117.95,116.03,117.72
135,direct,2024-07-12,124.54,115.2,117.2,117.63,117.17,116.19
135,direct,2024-07-19,117.09,112.93,110.72,112.98,116.45,112.93
135,direct,2024-07-26,113.64,112.0,108.42,110.06,115.87,110.19
135,direct,2024-08-02,107.45,109.62,102.62,106.68,118.34,106.25
135,direct,2024-08-09,106.48,109.64,103.08,107.07,117.93,110.35
135,direct,2024-08-16,114.18,114.03,110.98,112.93,121.84,110.5
135,direct,2024-08-23,115.7,115.64,112.27,114.11,121.85,109.38
135,direct,2024-08-30,111.69,115.96,110.45,113.22,121.47,107.63
135,direct,2024-09-06,101.48,111.16,102.22,106.66,121.12,99.8
135,direct,2024-09-13,110.87,115.61,110.5,113.0,125.35,101.11
135,direct,2024-09-20,111.18,117.25,111.55,114.69,127.2,105.57
135,direct,2024-09-27,113.63,117.92,113.04,115.88,128.68,101.74
135,direct,2024-10-04,114.21,118.23,113.14,116.01,128.67,110.54
135,direct,2024-10-11,119.53,119.59,115.91,117.45,128.92,112.19
135,direct,2024-10-18,119.72,120.63,115.96,117.71,131.96,103.34
135,direct,2024-10-25,120.67,119.48,115.65,117.92,133.04,107.47
135,direct,2024-11-01,118.68,117.83,112.44,116.04,132.59,104.27
135,direct,2024-11-08,126.72,123.43,119.1,122.4,130.22,105.88
135,direct,2024-11-15,121.77,120.87,114.85,118.21,124.25,100.98
135,direct,2024-11-22,131.58,122.88,117.31,120.41,131.21,107.5
135,direct,2024-11-29,131.11,124.33,117.37,121.35,128.98,103.68
135,direct,2024-12-06,137.46,125.42,120.94,125.33,127.59,101.69
135,direct,2024-12-13,135.68,124.67,120.05,126.3,128.3,107.44
135,direct,2024-12-20,132.36,122.39,118.49,123.47,127.15,105.83
135,direct,2024-12-27,132.17,123.19,119.46,124.6,126.78,106.92
135,direct,2025-01-03,135.23,122.56,118.58,123.65,127.88,112.81
135,direct,2025-01-10,128.57,120.18,115.08,120.94,130.36,116.75
135,direct,2025-01-17,129.92,123.72,117.76,124.41,130.91,119.47
135,direct,2025-01-24,134.25,125.87,120.37,126.29,134.26,115.25
135,direct,2025-01-31,125.27,124.6,116.1,124.54,135.79,112.96
135,direct,2025-02-07,126.93,124.38,117.11,124.69,138.6,109.83
135,direct,2025-02-14,129.01,126.23,120.71,128.32,139.85,109.77
135,direct,2025-02-21,123.1,124.21,118.14,125.44,142.19,109.09
135,direct,2025-02-28,113.16,123.02,113.44,121.17,138.26,108.9
135,direct,2025-03-07,108.87,119.24,109.93,117.26,140.95,104.37
135,direct,2025-03-14,108.35,116.52,107.61,114.37,144.55,104.65
135,direct,2025-03-21,107.76,117.12,107.62,114.65,146.26,106.83
135,direct,2025-03-28,102.46,115.39,103.99,111.98,149.18,108.25
135,direct,2025-04-04,92.57,104.93,91.89,100.93,146.9,98.34
135,direct,2025-04-11,102.92,110.88,99.95,108.51,156.47,96.22
135,direct,2025-04-21,93.98,106.71,94.67,103.43,165.74,99.35
135,direct,2025-04-28,105.08,114.39,104.87,112.81,162.32,98.1
135,direct,2025-05-05,109.12,117.02,108.57,116.04,161.17,90.3
135,direct,2025-05-12,114.8,121.06,114.73,121.27,156.6,97.87
135,direct,2025-05-19,119.21,123.53,118.19,124.66,156.52,99.19
135,direct,2025-05-27,120.84,122.76,117.0,124.47,159.92,97.41
135,direct,2025-06-03,123.55,123.78,119.14,125.92,162.23,101.19
135,direct,2025-06-10,126.72,125.24,121.37,127.57,161.08,103.66
135,direct,2025-06-17,124.75,124.08,121.6,126.34,163.83,119.15
135,direct,2025-06-24,125.48,126.38,124.79,129.04,160.81,105.69
135,direct,2025-07-01,129.06,128.64,126.67,130.77,161.52,107.04
135,direct,2025-07-08,133.1,129.2,129.35,132.05,159.74,111.42
135,direct,2025-07-15,137.85,129.58,130.17,133.09,161.09,108.96
135,direct,2025-07-22,139.34,130.98,130.63,134.18,166.01,109.09
135,direct,2025-07-29,139.37,132.31,133.29,135.61,160.84,115.53
135,direct,2025-08-05,139.15,130.79,131.29,133.94,163.42,108.61
135,direct,2025-08-12,136.28,133.86,135.37,138.67,161.9,105.62
135,direct,2025-08-19,133.47,133.26,132.04,136.1,160.32,104.68
135,direct,2025-08-26,135.34,134.37,132.76,136.89,163.9,107.21
135,direct,2025-09-02,132.6,133.35,131.13,135.22,170.99,111.13
135,direct,2025-09-09,136.32,135.45,133.92,138.78,175.44,106.25
135,direct,2025-09-16,140.93,137.46,137.47,141.33,178.35,109.56
135,direct,2025-09-23,143.47,138.51,141.61,143.18,181.95,108.66
135,direct,2025-09-30,145.38,139.13,142.44,143.69,186.69,106.78
135,direct,2025-10-07,148.25,139.75,144.37,144.69,192.35,105.98
135,direct,2025-10-14,147.43,138.31,142.27,143.13,199.98,99.9
135,direct,2025-10-21,147.92,140.2,145.72,146.33,198.12,98.84
